movie_id,title,directors_x,genre,theater_date,stream_date,box_office,mpaa,runtime,studio,writer,full_synop,all_reviewers_average,num_all_reviewers,num_all_fresh,num_all_rotten,top_reviewers_average,num_top_reviewers,num_top_fresh,num_top_rotten,user_rating,num_users,simple_title,year,tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors_y,writers
771437832,Manhattan Night (Manhattan Nocturne),Brian DeCubellis,"Drama, Mystery & Suspense","May 20, 2016","May 20, 2016",,"R (for sexual content, nudity, violence and language)",113.0,Untravelled Worlds,Brian DeCubellis,"Based on Colin Harrison's acclaimed novel Manhattan Nocturne (a New York Times Notable Book of the Year), MANHATTAN NIGHT tells the story of Porter Wren (Adrien Brody), a New York City tabloid writer with an appetite for scandal. On the beat he sells murder, tragedy and anything that passes for the truth. At home he is a model family man, devoted to his loving wife (Jennifer Beals). But when a seductive stranger (Yvonne Strahovski) asks him to dig into the unsolved murder of her filmmaker husband Simon (Campbell Scott), he can't resist. In this modern version of a classic film noir, we follow Porter as he is drawn into a very nasty case of sexual obsession and blackmail - one that threatens his job, his marriage, and his life.",4.9/10,22.0,8.0,14.0,5.1/10,14.0,5.0,9.0,3.4/5,637,Manhattan Night,2016,tt3100274,6.2,9973,movie,Manhattan Night,Manhattan Nocturne,0,2016,\N,113,"Crime,Drama,Mystery",nm1802093,"nm1802093,nm5853165"
771410366,The Lady in the Car with Glasses and a Gun (La dame dans l'auto avec un fusil et des lunettes),Joann Sfar,"Art House & International, Mystery & Suspense","Dec 18, 2015","Apr 12, 2016",,NR,93.0,,"Patrick Godeau, Gilles Marchand","A beautiful secretary steals her boss' sports car to go joyriding in this stylish psychological thriller. She goes to visit a seaside town she swears she's never been to, but everyone knows her name. And when a body turns up in the truck of the car, she is suddenly the lead suspect in a murder she knows nothing about. Is she going crazy? Based on a novel by Sébastien Japrisot (One Deadly Summer, A Very Long Engagement).",6/10,5.0,4.0,1.0,,,,,3.1/5,419,The Lady in the Car with Glasses and a Gun,2015,tt4159182,5.5,2178,movie,The Lady in the Car with Glasses and a Gun,La dame dans l'auto avec des lunettes et un fusil,0,2015,\N,93,"Drama,Mystery,Thriller",nm2677924,"nm0545382,nm0323885,nm0418469"
771412056,The Hallow (The Woods),Corin Hardy,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy","Nov 6, 2015","Apr 5, 2016","$2,361",NR,92.0,Occupant Entertainment,"Corin Hardy, Felipe Marino","Deep within the darkness of secluded forest land in rural Ireland dwells an ancient evil. Feared by the nearby superstitious villagers as cursed creatures who prey upon the lost, their secrets have been kept from civilization and remain on their hallowed ground. But when a conservationist from London moves in with his wife and infant child in order to survey the land for future construction, his actions unwittingly disturb the horde of demonic forces. Alone in a remote wilderness, he must now ensure his family's survival from their relentless attacks. -- (C) IFC Midnight",6.3/10,58.0,42.0,16.0,6.4/10,11.0,10.0,1.0,3.1/5,"6,117",The Hallow,2015,tt2474976,5.7,13612,movie,The Hallow,The Hallow,0,2015,\N,97,Horror,nm2379028,"nm2379028,nm2094135,nm1079798"
771416927,Killing Them Safely (Tom Swift And His Electric Rifle),Nick Berardini,Documentary,"Nov 27, 2015","Mar 29, 2016",,NR,100.0,Zipper Bros. Films,Nick Berardini,"This documentary examines Taser International, the company responsible for the worldwide sale of Tasers to law enforcement, and explores whether the device's safety record is at odds with its reputation as a nonlethal tool for the police. Directed by Nick Berardini.",6.7/10,11.0,10.0,1.0,4.8/10,6.0,5.0,1.0,3.2/5,319,Killing Them Safely,2015,tt4498460,6.7,467,movie,Killing Them Safely,Tom Swift and His Electric Rifle,0,2015,\N,100,"Documentary,Drama",nm4509498,nm4509498
771406974,MI-5 (Spooks: The Greater Good),Bharat Nalluri,"Action & Adventure, Art House & International, Drama, Mystery & Suspense","Dec 4, 2015","Feb 9, 2016",,R (for violence and some language),104.0,Saban Films,"Samuel Vincent, Jonathan Brackley, Sam Vincent","When charismatic terrorist Adam Qasim escapes from MI5 custody during a routine handover, the legendary Harry Pearce, Head of Counter-terrorism, is blamed. Disgraced and forced to resign, no-one is surprised when Harry disappears one night off a bridge into the Thames...With MI5 on its knees in the wake of the Qasim debacle and facing controversial reform, former agent Will Crombie is brought back to uncover the truth they feared - Harry's still alive. He's gone rogue, and needs Will's help. As Qasim prepares his devastating attack on the heart of MI5 in London, Will must decide whether to turn Harry in - or risk everything by trusting the damaged, dangerous master spy who has already betrayed him once before...",5.6/10,39.0,24.0,15.0,5.4/10,6.0,2.0,4.0,3.3/5,"7,183",MI-5,2015,tt3321300,6.2,18223,movie,MI-5,Spooks: The Greater Good,0,2015,\N,104,"Action,Drama,Thriller",nm0620576,"nm3122514,nm3123004,nm0938727"
771412096,The Second Mother (Que Horas Ela Volta?),Anna Muylaert,Drama,"Aug 28, 2015","Jan 12, 2016",,R (for some language and brief drug use),114.0,Oscilloscope Laboratories,Anna Muylaert,"Val spends 13 years working as nanny to Fabinho in Sao Paulo. She is financially stable but has to live with the guilt of having left her daughter Jessica, in Pernambuco, in the north of Brazil, raised by relatives. As college entrance exams roll around, Jessica wants to come to Sao Paulo to take her college entrance exams too. When Jessica arrives, cohabitation is not easy. Everyone will be affected by the personality and candor of the girl and Val finds herself right in the middle of it.",8.1/10,85.0,82.0,3.0,7.8/10,24.0,22.0,2.0,4.3/5,"2,110",The Second Mother,2015,tt3742378,7.8,10559,movie,The Second Mother,Que Horas Ela Volta?,0,2015,\N,112,"Comedy,Drama",nm1155957,nm1155957
771363914,The Square (Al Midan),Jehane Noujaim,"Documentary, Special Interest","Oct 25, 2013","Nov 24, 2015","$88,569",NR,104.0,Participant Media,,"The Egyptian Revolution has been an ongoing rollercoaster over the past two and a half years. Through the news, we only get a glimpse of the bloodiest battle, an election, or a million man march. At the beginning of July 2013, we witnessed the second president deposed within the space of three years. The Square is an immersive experience, transporting the viewer deeply into the intense emotional drama and personal stories behind the news. It is the inspirational story of young people claiming their rights, struggling through multiple forces: from a brutal army dictatorship willing to crush protesters with military tanks, to a corrupt Muslim Brotherhood using mosques to manipulate voters.(c) Official Site",8.4/10,63.0,63.0,0.0,8.4/10,19.0,19.0,0.0,4.2/5,"6,112",The Square,2013,tt2486682,8.1,7917,movie,The Square,Al midan,0,2013,\N,108,"Documentary,Drama,History",nm0636675,\N
359853990,The Horror of H.P. Lovecraft (LovecraCked! The Movie),"Brian Bernhard, Grady Granros, Justin Powers, Elias, Jane Rose, Ashley Thorpe, Tomas Almgren, Simon Ruben, Brian Barnes, Doug Sakmann","Comedy, Horror, Science Fiction & Fantasy","Jul 24, 2006","Aug 25, 2015",,NR,87.0,,,"Inspired by the stories of celebrated weird fiction author H.P. Lovecraft, LoveCracked! The Movie follows the adventures of an incompetent investigative journalist as he uncovers the story of the reclusive author and his mysterious past. Horror porn queen Joanna Angel and Troma's Lloyd Kaufman co-star in an outrageous horror comedy that delivers laughs and shocks in equal measure.",5.8/10,5.0,2.0,3.0,,,,,3.2/5,"1,521",The Horror of H.P. Lovecraft,2006,tt0486617,4.1,143,movie,The Horror of H.P. Lovecraft,LovecraCked! The Movie,0,2006,\N,84,"Comedy,Fantasy,Horror","nm1777588,nm0757217,nm2074155,nm1110570,nm1887741,nm2077369,nm0253440,nm2085977,nm1285920,nm2073381,nm2075160","nm0253440,nm0522454,nm0757217,nm0800731,nm1636956,nm1717541,nm1777588,nm2073381,nm2074155,nm2075160,nm2077369,nm2090419"
771380808,The Last Survivors (The Well),Tom Hammock,"Action & Adventure, Horror, Mystery & Suspense","Jun 12, 2014","Aug 4, 2015",,NR,95.0,Federighi Films,"Tom Hammock, Jacob Forman","At the edge of an expansive barren valley, all that remains of The Wallace Farm for Wayward Youth is a few hollowed-out husks of buildings. Seventeen-year-old Kendal (Haley Lu Richardson) can barely recall when the Oregon valley was still lush. It's been a decade since the last rainfall, and society at large has dried up and blown away. Kendal and the few others that remain barely scrape by, while dreaming of escape. When a greedy water baron lays claim to what little of the precious resource remains underground, Kendal must decide whether to run and hide or bravely fight for the few cherished people and things she has left.",6.8/10,10.0,8.0,2.0,,,,,3.2/5,248,The Last Survivors,2014,tt2558318,5.4,3128,movie,The Last Survivors,The Last Survivors,0,2014,\N,95,"Action,Thriller",nm1729978,"nm2106079,nm1729978"
771379580,The Blue Room (La chambre bleue),Mathieu Amalric,"Drama, Mystery & Suspense","Oct 3, 2014","May 18, 2015",,R (for sexual content including graphic nudity),76.0,IFC Films,"Mathieu Amalric, Stéphanie Cléau","Two adulterous lovers go from pillow talk to possible murder in this sexy, brain-teasing thriller. Mathieu Amalric (The Diving Bell and the Butterfly, Grand Budapest Hotel) directs and stars as Julien, a middle-aged salesman embroiled in a steamy love affair with a married woman who, after a round of kinky sex, makes a startling suggestion. Suddenly Julien is caught up in a police investigation-but just what exactly happened? Based on a novel by celebrated crime writer Georges Simenon, this beguiling cinematic puzzle unfolds in an elliptical style that keeps the audience guessing every step of the way. (C) IFC Films",7/10,76.0,68.0,8.0,6.8/10,29.0,23.0,6.0,3.2/5,"1,557",The Blue Room,2014,tt3230082,6.3,2795,movie,The Blue Room,La chambre bleue,0,2014,\N,76,"Crime,Romance,Thriller",nm0023832,"nm3498864,nm0023832,nm0799442"
770813794,The Strange Affair of Uncle Harry (Guilty of Murder?),Robert Siodmak,"Classics, Drama, Mystery & Suspense","Aug 17, 1945","Mar 31, 2015",,NR,80.0,Universal Pictures,"Keith Winter, Stephen Longstreet","Fabric designer Harry Quincey (George Sanders) has the unhappy task of caring for his tiresome unmarried sisters, Lettie (Geraldine Fitzgerald) and Hester (Moyna MacGill). When Harry falls in love with Deborah Brown (Ella Raines), Hester is delighted, but Lettie smolders with jealousy. Upset at Lettie 's opposition, Harry would like nothing better than to do her in. Does he? And what has really happened here? When originally presented on Broadway, Thomas Job's play +Uncle Harry utilized a complex flashback technique in unfolding its story, which was capped by a grimly ironic ending. Stephen Longstreet's screenplay not only takes a more linear approach, but also radically alters the ending to conform with the censorship strictures then in effect. The Strange Affair of Uncle Harry was one of several Universal film noirs of the 1940s produced by longtime Alfred Hitchcock associate Joan Harrison.",5.8/10,5.0,4.0,1.0,,,,,3.4/5,83,The Strange Affair of Uncle Harry,1945,tt0038123,6.9,1090,movie,The Strange Affair of Uncle Harry,The Strange Affair of Uncle Harry,0,1945,\N,80,"Drama,Film-Noir",nm0802563,"nm0423357,nm0935773,nm0519487"
771372055,Dead Snow 2: Red vs. Dead (Død snø 2),Tommy Wirkola,"Action & Adventure, Art House & International, Comedy, Horror","Oct 10, 2014","Dec 9, 2014",,"R (for strong bloody horror violence and gore throughout, and language including some sexual references)",100.0,Well Go USA,"Stig Frode Henriksen, Vegar Hoel, Tommy Wirkola","Martin (Vegar Hoel) hasn't had the best vacation. He accidentally killed his girlfriend with an axe. He cut his own arm off with a chainsaw. And his friends STILL got devoured by a battalion of Nazi Zombies. This morning, he woke up in a hospital bed with a new arm - but it's a super-powered Zombie arm that wants to kill him, and anyone else it can reach. Martin's PISSED. And with the help of his new Zombie Squad pals (Martin Starr, Jocelyn DeBoer, Ingrid Haas), he's gonna deliver some payback to Colonel Herzog and his precious Nazi gold - by raising an undead army of his own. (C) Well Go",6.8/10,30.0,25.0,5.0,6/10,9.0,7.0,2.0,3.6/5,"5,854",Dead Snow 2: Red vs. Dead,2014,tt2832470,6.9,20224,movie,Dead Snow 2: Red vs. Dead,Død snø 2,0,2014,\N,100,"Action,Comedy,Horror",nm2482088,"nm2482088,nm0388473,nm2552337"
770681190,Boy Meets Girl (1984),Leos Carax,"Art House & International, Drama, Romance","Nov 21, 1984","Nov 18, 2014",,R,90.0,Franco London Films,Leos Carax,"A depressed aspiring filmmaker falls in love with a suicidal young woman in this off-beat French drama, the second feature from director Leos Carax. Both have been recently dumped by their lovers and neither is coping very well. They meet via an apartment intercom system. Later the filmmaker sees her by the Seine. They finally meet in person at an elegant party and begin a long, strange conversation over a kitchen table. During the course of their talking, the two find themselves unable to resist their mutual neediness and this leads them to tragedy. ~ Sandra Brennan, Rovi",8.3/10,9.0,9.0,0.0,,,,,3.7/5,668,Boy Meets Girl,1984,tt0086994,7.0,2508,movie,Boy Meets Girl,Boy Meets Girl,0,1984,\N,100,"Drama,Romance",nm0136021,nm0136021
770873681,Loose Cannons (Mine Vaganti),Ferzan Ozpetek,"Art House & International, Comedy, Drama, Romance","Mar 12, 2010","Jul 22, 2013",,NR,110.0,Pyramide Distribution,"Ferzan Ozpetek, Ivan Cotroneo","Tommaso is the youngest son of the Cantones, a large, traditional southern Italian family operating a pasta-making business since the 1960s. On a trip home from Rome, where he studies literature and lives with his boyfriend, Tommaso decides to tell his parents the truth about himself. But when he is finally ready to come out in front of the entire family, his older brother Antonio ruins his plans.",5.5/10,18.0,13.0,5.0,,,,,3.7/5,"1,183",Loose Cannons,2010,tt1405810,7.3,10335,movie,Loose Cannons,Mine vaganti,0,2010,\N,110,"Comedy,Drama,Romance",nm0654858,"nm0182891,nm0654858"
