tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors_x,writers,yearplus1,yearminus1,movie_id,title,directors_y,genre,theater_date,stream_date,box_office,mpaa,runtime,studio,writer,full_synop,all_reviewers_average,num_all_reviewers,num_all_fresh,num_all_rotten,top_reviewers_average,num_top_reviewers,num_top_fresh,num_top_rotten,user_rating,num_users,simple_title,year
tt3082854,6.4,5431,movie,The Commune,Kollektivet,0,2016,\N,111,Drama,nm0899121,"nm2105585,nm0750000,nm0899121",2017,2015,771424870,The Commune (Kollektivet),Thomas Vinterberg,"Art House & International, Drama","May 19, 2017","May 19, 2017","$38,265",NR,111.0,Magnolia Pictures,"Thomas Vinterberg, Tobias Lindholm","The new film by lauded Danish director Thomas Vinterberg (The Celebration, The Hunt) examines the fallout from the social upheavals of the 1970s through the microcosm of a Copenhagen commune. Anna (Trine Dyrholm, who won Best Actress at the 2016 Berlinale for her performance) is a television newswoman; her husband, Erik (Ulrich Thomsen), teaches architecture at a university. When Erik's father passes away, the couple must decide what to do with the huge house that Erik grew up in, as it's too expensive for them to occupy on their own. Erik prefers selling, but Anna - who has become frustrated with Erik's dour outlook and longs for something new - suggests that they use this opportunity to experiment with communal living (which was all the rage in Scandinavia at the time). Energized by the era's relaxed taboos, Anna and Erik assemble a diverse, rather motley crew of cohabitants and embark on their adventure, but soon take very different paths. While Anna is anxious to stay home and experience life with her new extended family, Erik finds a more traditional way of reinvigorating himself: an affair with one of his students. When Anna tries to reconcile these two situations, the commune - and the marriage at its core - begins to unravel.",6.5/10,90.0,64.0,26.0,6.9/10,20.0,15.0,5.0,3.3/5,723,The Commune,2017
tt1320082,7.6,16503,movie,The Concert,Le concert,0,2009,\N,119,"Comedy,Drama,Music",nm0586123,"nm0586123,nm0086912,nm0730422,nm2131687,nm1934447",2010,2008,770852280,The Concert (Le concert),Radu Mihaileanu,"Art House & International, Comedy, Musical & Performing Arts","Jul 30, 2010","Jan 1, 2011","$655,474",PG-13 (for brief strong language and some sexual content),119.0,Weinstein Company,"Radu Mihaileanu, Matthew Robbins, Alain-Michel Blanc","Thirty years ago, Andrei Filipov was the conductor of the illustrious Bolshoi orchestra until he was fired for using Jewish musicians. Now he works as a janitor and drinks too much. But when he intercepts an invitation for the Bolshoi to perform in Paris, Andrei masterminds a plan to gather his own Bolshoi to go in their place in order to make a triumphant return to the music scene. With a motley bunch of former musicians at his side, Andrei sets off for Paris to fulfill his destiny and return to his glory as a great conductor. Along the way, he will reunite with a young, beautiful violin virtuoso who holds the key to his past and to his future.",5.9/10,66.0,40.0,26.0,5.8/10,19.0,10.0,9.0,3.7/5,"11,195",The Concert,2010
tt2698966,6.0,606,movie,The Debt,Oliver's Deal,0,2015,\N,99,"Drama,Mystery,Thriller",nm2594682,nm2594682,2016,2014,771425851,The Debt (Oliver's Deal),Barney Elliott,"Drama, Mystery & Suspense","Jul 8, 2016","Jul 8, 2016",,NR,99.0,Arcadia Motion Pictures,Barney Elliott,"Set against the backdrop of an international finance deal with profound social implications, The Debt tells the story of a wealthy American businessman sets out to score the deal of a lifetime and gets entangled in a battle for land, money, and power in Peru.",5.3/10,9.0,4.0,5.0,5.4/10,5.0,2.0,3.0,3.3/5,117,The Debt,2016
tt0046022,8.0,7717,movie,The Earrings of Madame De...,Madame de...,0,1953,\N,105,"Drama,Romance",nm0649097,"nm0212179,nm0009766,nm0649097,nm0905539",1954,1952,359853129,The Earrings of Madame De... (Madame de...),Max Ophüls,"Art House & International, Drama, Romance","Jul 19, 1954","Sep 16, 2008",,NR,105.0,Criterion Collection,"Marcel Achard, Max Ophüls, Annette Wademant","Max Ophüls' masterpiece stars Danielle Darrieux as the titular Madame Louise de..., who in the film's opening scenes is forced to discreetly sell a pair of earrings, a gift from her military officer husband Andre (Charles Boyer), in order to make good on her debts. After she claims the earrings to be lost, the story of their possible theft hits the newspapers, prompting the jeweler who bought them (Jean Debucourt) to secretly sell them back to Andre, who then gives him to his mistress Lola (Lia Di Leo) as she prepares to leave for a holiday in Constantinople. There, the earrings again change hands as Lola pawns them to cover her gambling losses. They are then purchased by Donati, an Italian diplomat (Vittorio de Sica) on his way to France to meet with Andre. Of course, the earrings soon find their way back to Louise. ~ Jason Ankeny, Rovi",8.9/10,33.0,33.0,0.0,8/10,8.0,8.0,0.0,4.3/5,"1,942",The Earrings of Madame De...,1954
tt4721124,6.8,7908,movie,The Exception,The Exception,0,2016,\N,107,"Drama,Romance,War",nm1659505,"nm0121866,nm0431823",2017,2015,771449915,The Exception (The Kaiser's Last Kiss),David Leveaux,"Art House & International, Drama","Jun 2, 2017","Aug 8, 2017","$707,952","R (for sexuality, graphic nudity, language and brief violence)",107.0,A24 and DIRECTV,Simon Burke (II),"A riveting World War II thriller that is filled with espionage and romance in equal measure, The Exception follows German soldier Stefan Brandt (Jai Courtney) as he goes on a mission to investigate exiled German Monarch Kaiser Wilhelm II (Christopher Plummer). The Kaiser lives in a secluded mansion in The Netherlands, and as Germany is taking over Holland, the country's authorities are concerned that Dutch spies may be watching the Kaiser. As Brandt begins to infiltrate the Kaiser's life in search of clues, he finds himself drawn into an unexpected and passionate romance with Mieke (Lily James), one of the Kaiser's maids whom Brandt soon discovers is secretly Jewish. When Heinrich Himmler (Eddie Marsan), Head of the SS, decides to come for an unexpected visit with a large platoon of Nazis in tow, the stage is set for a breathtaking showdown, as secrets are revealed, allegiances are tested, and Brandt is forced to make the ultimate choice between honoring his country and following his heart.",6.2/10,55.0,41.0,14.0,6.2/10,14.0,11.0,3.0,3.6/5,"3,455",The Exception,2017
tt1467273,7.1,4259,movie,The First Beautiful Thing,La prima cosa bella,0,2010,\N,122,"Comedy,Drama",nm0899501,"nm0116263,nm1154102,nm0899501",2011,2009,770856724,The First Beautiful Thing (La prima cosa bella),Paolo Virzì,"Art House & International, Comedy, Drama","Apr 15, 2011","May 22, 2012",,NR,122.0,Palisades Media/Tartan Films,"Francesco Bruni, Francesco Piccolo, Paolo Virzì, Lawyer Nicholas",La Prima Cosa Bella (The First Beautiful Thing) follows a strong and optimistic mother raising her two children against all odds. Throughout grief and pain she teaches her family to remain open and loving and to cherish the little joys in life. This beautiful and touching comedic drama from acclaimed Italian director Paolo Virzì (La Bella Vita) is filled with unforgettable and emotional true-to-life performances. --(c) Palisades Tartan,6.8/10,17.0,14.0,3.0,5.9/10,9.0,7.0,2.0,3.6/5,829,The First Beautiful Thing,2011
tt4423778,5.3,362,movie,The Forest of the Lost Souls,A Floresta das Almas Perdidas,0,2017,\N,71,"Drama,Horror,Mystery",nm2607125,nm2607125,2018,2016,771459233,The Forest of the Lost Souls (A Floresta das Almas Perdidas),José Pedro Lopes,"Art House & International, Drama, Horror, Mystery & Suspense","Aug 3, 2018","Oct 9, 2018",,NR,71.0,2203 Studio,José Pedro Lopes,"The Forest of the Lost Souls is a dense and remote forest, Portugal's most popular place for suicide. In a summer morning, two strangers meet within the woods. Ricardo (Jorge Mota) is a sad old man, who gave up on life when his older daughter, Irene (Lilia Lopes), took her life in a romantic pact gone wrong in the glacier lake that rests hidden deep in the forest. Carolina (Daniela Love) is an eccentric, unstable young girl who finds all things related to death are fun. As bumping into each other puts them off killing themselves, they decide to go for a walk to discover The Forest of the Lost Souls and see what they will find. As they walk deeper into the woods, they get to know each other and become friends: but one of them is not being honest, one of them is a dark and horrible person.",7/10,14.0,11.0,3.0,,,,,4.3/5,63,The Forest of the Lost Souls,2018
tt1216487,7.2,84267,movie,The Girl Who Played with Fire,Flickan som lekte med elden,0,2009,\N,129,"Crime,Drama,Mystery",nm0019242,"nm0296926,nm2297183",2010,2008,770812585,The Girl Who Played with Fire (Flickan som lekte med elden),Daniel Alfredson,"Art House & International, Drama, Mystery & Suspense","Jul 9, 2010","Oct 26, 2010","$7,638,241","R (for brutal violence including a rape, some strong sexual content, nudity and language)",130.0,Music Box Films,Jonas Frykberg,"In ""The Girl Who Played With Fire"" -- the second installment in the ""Millennium"" trilogy following ""The Girl With the Dragon Tattoo"" -- Mikael Blomkvist is about to run a story that will expose an extensive sex trafficking operation between Eastern Europe and Sweden, implicating well-known and highly placed members of Swedish society. On the eve of publication, the two investigating reporters are murdered and the fingerprints found on the murder weapon belong to Lisbeth Salander",6.2/10,155.0,108.0,47.0,6.4/10,40.0,28.0,12.0,3.6/5,"32,051",The Girl Who Played with Fire,2010
tt6901956,4.7,6,movie,The Guardians,The Guardians,0,2017,\N,46,"Action,Adventure,Comedy",nm7014443,nm7014443,2018,2016,771484198,The Guardians (Les Gardiennes),Xavier Beauvois,"Art House & International, Drama","May 4, 2018","Aug 28, 2018",,R (for some violence and sexuality),134.0,Music Box Films,"Xavier Beauvois, Frédérique Moreau, Marie-Julie Maille","An affecting human drama of love, loss, and resilience unfolds against the backdrop of World War I. The women of the Paridier farm, under the deft hand of Hortense, the family's matriarch (Nathalie Baye,) must grapple with the workload while the men, including two sons, are off at the front. Hortense reluctantly brings on an outsider, the hard-scrabble teenage orphan, Francine (Iris Bry), to help her daughter Solange (Laura Smet). New tools allow the women to triumph over the land, newfound independence is acquired, yet emotions are stirred especially when the men return from the front on short leaves. Acclaimed filmmaker Xavier Beauvois (Of Gods and Men) revels in the mysteries and beauties of the French countryside, here unravaged by war, with painterly images bathed in natural light, yet keeps his focus on the intricate drama that plays out against the upheaval of the Great War.",7.6/10,54.0,51.0,3.0,8/10,12.0,11.0,1.0,3.7/5,367,The Guardians,2018
tt6213362,6.9,1181,movie,The Guardians,Les Gardiennes,0,2017,\N,138,"Drama,War",nm0064741,"nm0064741,nm2212508,nm1628341,nm1781656",2018,2016,771484198,The Guardians (Les Gardiennes),Xavier Beauvois,"Art House & International, Drama","May 4, 2018","Aug 28, 2018",,R (for some violence and sexuality),134.0,Music Box Films,"Xavier Beauvois, Frédérique Moreau, Marie-Julie Maille","An affecting human drama of love, loss, and resilience unfolds against the backdrop of World War I. The women of the Paridier farm, under the deft hand of Hortense, the family's matriarch (Nathalie Baye,) must grapple with the workload while the men, including two sons, are off at the front. Hortense reluctantly brings on an outsider, the hard-scrabble teenage orphan, Francine (Iris Bry), to help her daughter Solange (Laura Smet). New tools allow the women to triumph over the land, newfound independence is acquired, yet emotions are stirred especially when the men return from the front on short leaves. Acclaimed filmmaker Xavier Beauvois (Of Gods and Men) revels in the mysteries and beauties of the French countryside, here unravaged by war, with painterly images bathed in natural light, yet keeps his focus on the intricate drama that plays out against the upheaval of the Great War.",7.6/10,54.0,51.0,3.0,8/10,12.0,11.0,1.0,3.7/5,367,The Guardians,2018
tt2640570,4.4,110,movie,The Hunt,The Hunt,0,2012,\N,74,"Action,Horror,Thriller",nm3149480,"nm3729931,nm3149480",2013,2011,771307311,The Hunt (Jagten),Thomas Vinterberg,Drama,"Jul 12, 2013","Dec 10, 2013","$610,968","R (for sexual content including a graphic image, violence and language)",111.0,Magnolia Pictures,"Thomas Vinterberg, Tobias Lindholm","Mads Mikkelsen (NBC's Hannibal, A ROYAL AFFAIR, CASINO ROYALE) won the Best Actor Award at the 2012 Cannes Film Festival for his penetrating portrayal of Lucas, a former school teacher who has been forced to start over having overcome a tough divorce and the loss of his job. Just as things are starting to go his way, his life is shattered when an untruthful remark throws his small community into a collective state of hysteria. As the lie spreads, Lucas is forced to fight a lonely fight for his life and dignity. (c) Magnolia",7.8/10,132.0,122.0,10.0,8/10,29.0,26.0,3.0,4.3/5,"21,204",The Hunt,2013
tt2106476,8.3,235553,movie,The Hunt,Jagten,0,2012,\N,115,Drama,nm0899121,"nm2105585,nm0899121",2013,2011,771307311,The Hunt (Jagten),Thomas Vinterberg,Drama,"Jul 12, 2013","Dec 10, 2013","$610,968","R (for sexual content including a graphic image, violence and language)",111.0,Magnolia Pictures,"Thomas Vinterberg, Tobias Lindholm","Mads Mikkelsen (NBC's Hannibal, A ROYAL AFFAIR, CASINO ROYALE) won the Best Actor Award at the 2012 Cannes Film Festival for his penetrating portrayal of Lucas, a former school teacher who has been forced to start over having overcome a tough divorce and the loss of his job. Just as things are starting to go his way, his life is shattered when an untruthful remark throws his small community into a collective state of hysteria. As the lie spreads, Lucas is forced to fight a lonely fight for his life and dignity. (c) Magnolia",7.8/10,132.0,122.0,10.0,8/10,29.0,26.0,3.0,4.3/5,"21,204",The Hunt,2013
tt7048622,7.7,10259,movie,The Insult,L'insulte,0,2017,\N,113,"Crime,Drama,Thriller",nm0234780,"nm0234780,nm1789576",2018,2016,771474804,The Insult (L'insulte),Ziad Doueiri,Drama,"Jan 12, 2018","May 1, 2018","$858,795",R (for language and some violent images),113.0,Cohen Media Group,"Ziad Doueiri, Joëlle Touma","In today's Beirut, a civilian dispute blown out of proportion finds Tony (Adel Karam), a Lebanese Christian, and Yasser (Kamel El Basha), a Palestinian refugee, facing off in court. As the media circus surrounding the case threatens a social explosion in divided Lebanon, Tony and Yasser reconsider their values and beliefs as revelations of trauma complicate their understanding of one another.",7.5/10,103.0,90.0,13.0,7.9/10,24.0,22.0,2.0,4.3/5,"1,030",The Insult,2018
tt3709678,6.6,864,movie,The Kindergarten Teacher,Haganenet,0,2014,\N,119,Drama,nm2028715,nm2028715,2015,2013,771380343,The Kindergarten Teacher (Haganenet),Nadav Lapid,Drama,"Jul 31, 2015","Dec 8, 2015",,NR,120.0,Kino Lorber Films,Nadav Lapid,"In a world that does not appreciate artists, where sensitive souls don't stand a chance, a poetry-loving kindergarten teacher discovers a child poet and decides to take it upon herself to nurture him. To save his greatness from the world, to salvage him from the banal, the mediocre and the crude - to save him from life itself. It is the story of a female Don Quixote, who strives to save the world through the poetry of a child, and of a pensive child who has no desire to be saved.",6.6/10,33.0,25.0,8.0,6.6/10,13.0,8.0,5.0,3.1/5,292,The Kindergarten Teacher,2015
tt0080610,7.4,10866,movie,The Last Metro,Le dernier métro,0,1980,\N,131,"Drama,Romance,War",nm0000076,"nm0000076,nm0771535,nm0344467",1981,1979,496428550,The Last Metro (Le Dernier Métro),François Truffaut,"Art House & International, Drama, Romance","Feb 11, 1981","Mar 24, 2009",,PG,135.0,Wellspring Media Inc.,,"The Last Metro is set virtually in its entirety in a crumbling French theatre. During the Nazi occupation, Jewish director Lucas Steiner (Heinz Bennent) hides in the basement of the theatre, while his wife Marion (Catherine Deneuve) stars in its latest production. Marion is enamored of leading man Bernard Granger (Gerard Depardieu), and he with her, but they resist temptation out of respect to her husband. When she is given a choice between loyalty to her husband and to her countrymen, her dilemma offers two logical solutions--both of which are acted out on stage during the play. This Pirandellian ending aside, The Last Metro is one of the few films to accurately capture the feeling of what it was like to live in Paris under the thumb of the Nazis. ~ Hal Erickson, Rovi",7.5/10,22.0,19.0,3.0,,,,,3.8/5,"4,505",The Last Metro,1981
tt5991974,7.1,369,movie,The Last Suit,El último traje,0,2017,\N,91,Drama,nm1258535,nm1258535,2018,2016,771486821,The Last Suit (El último traje),Pablo Solarz,"Art House & International, Drama","Sep 21, 2018","Jan 15, 2019",,NR,92.0,Outsider Pictures,Pablo Solarz,"Abraham Bursztein, an 88 year-old Jewish tailor, runs away from Buenos Aires to Poland, where he proposes to find a friend who saved him from certain death at the end of World War II. After seven decades without any contact with him, Abraham will try to find his old friend and keep his promise to return one day. Comedic and poignant in equal measure, The Last Suit approaches its weighty themes with a light touch that illuminates a serious story.",7.1/10,23.0,18.0,5.0,8.8/10,6.0,5.0,1.0,4.1/5,95,The Last Suit,2018
tt1206488,6.7,6208,movie,The Milk of Sorrow,La teta asustada,0,2009,\N,95,"Drama,Music",nm2013191,nm2013191,2010,2008,770805346,The Milk of Sorrow (La Teta Asustada),Claudia Llosa,"Art House & International, Drama","Aug 27, 2010","Dec 7, 2010","$10,376",NR,94.0,Olive Films,Claudia Llosa,"Director Claudia Llosa follows her award-winning feature directorial debut, Madeinusa, with this stark meditation on a grim period of South American history in which approximately 70,000 people were murdered between the years 1980 and 2000. Fausta (Magaly Solier) has fallen ill with a disease passed down from mother to daughter through breast milk. But Fausta's affliction isn't biological; it strictly affects Peruvian women who were raped or abused during those two terrible decades of persecution. While those days are long gone, Fausta stands as a living reminder of the horrors that once plagued her country, her malady a deep-rooted fear that stripped the young innocent of her soul. After Fausta's mother dies, the horrified girl is forced to confront her greatest fear by staring straight into the black heart of her own paranoia. Now, as Fausta sets out to discover her own path to freedom, she inserts a potato into her vagina in order to protect her body from unwanted intruders. ~ Jason Buchanan, Rovi",6.8/10,38.0,31.0,7.0,7.1/10,9.0,8.0,1.0,3.4/5,"8,795",The Milk of Sorrow,2010
tt1595833,5.7,5071,movie,The Monitor,Babycall,0,2011,\N,96,"Horror,Thriller",nm0805760,nm0805760,2012,2010,771260049,The Monitor (Babycall),"Pal Sleletaune, Pål Sletaune",Mystery & Suspense,"Jul 24, 2012","Jul 24, 2012",,R,96.0,4 ½,"Pål Sletaune, Pal Sleletaune","An emotionally-scarred woman flees her abusive husband with their 8-year-old son, but finds her sanity slipping while suffering a series of terrifying hallucinations in this dark thriller from Norway. Anna suffered under her tyrannical husband for far too long, and now she's determined to give their young son a better life. Fleeing her home with her child clutched close, she moves them both into a massive apartment complex where they can never be found. In order to keep a close watch on her son, she places a baby monitor in his room and leaves it on at all times. Meanwhile, the monitor seems to begin picking up signals from other parts of the building. Then one day Anna hears what she believes to be the sound of a young child being murdered over the monitor. Could it be that Anna's mind is playing tricks on her, or has this desperate mother just awoken from a real life nightmare to find herself in a living hell with no hope for escape?",5.9/10,24.0,18.0,6.0,,,,,3/5,618,The Monitor,2012
tt5451244,6.6,2906,movie,The Motive,El autor,0,2017,\N,112,"Comedy,Drama",nm0554532,"nm1333440,nm0379864,nm0554532",2018,2016,771484226,The Motive (El autor),Manuel Martín Cuenca,"Comedy, Drama","Aug 17, 2018","Aug 17, 2018",,NR,112.0,Netflix,Manuel Martín Cuenca,"Álvaro is a poor man trapped by his obsession: to write 'high literature'. He attends the typical writing courses and workshops provided by any non-talented 'guru'. But, actually, he has no talent. Maybe his wife isn't talented either, but she has just written a best-seller. The divorce is inevitable. In his new life, after moving alone to a small flat, he writes for the first time about real characters: his own neighbors. His writing teacher encourages him because for the first time the description of his characters is real, but he also warns him about the need of conflict: without conflict there's no story, no action, no life. Álvaro, obsessed with this idea, starts provoking these conflicts. It doesn't matter if he has to fuck the doorwoman, make his immigrant neighbor become unemployed, manipulate or deceive a lonely old man. Planning all the conspiracy for a possible murder doesn't let him see that, in fact, he is the real victim.",6.9/10,18.0,11.0,7.0,,,,,3.4/5,43,The Motive,2018
tt2411144,5.3,1413,movie,The Queen of Spain,La reina de España,0,2016,\N,128,"Comedy,Drama",nm0874096,nm0874096,2017,2015,771468623,The Queen of Spain (La reina de España),Fernando Trueba,"Art House & International, Comedy, Drama","Aug 18, 2017","Aug 29, 2017",,NR,128.0,Atresmedia Cine,Fernando Trueba,"Actress Macarena Granada (Cruz) after her experiences in Berlin, travelled to Hollywood, where she became a star. We are immersed in the 1950s, as the diva returns to Spain to shoot a US blockbuster entitled ""The Queen of Spain"", where she will breathe life into Isabella I of Castile: in Madrid, not only will she meet up again with her old friends and colleagues from the troupe but she will also have to contend with another dictatorial regime: that of Francisco Franco.",5.2/10,25.0,8.0,17.0,4.8/10,8.0,2.0,6.0,2.8/5,61,The Queen of Spain,2017
tt7317494,5.4,101,movie,The Quest of Alain Ducasse,La quête d'Alain Ducasse,0,2017,\N,84,Documentary,nm0537923,"nm2052347,nm0537923",2018,2016,771491173,The Quest of Alain Ducasse (La Quête d'Alain Ducasse),Gilles de Maistre,"Art House & International, Documentary","Jun 8, 2018","Jun 8, 2018",,NR,84.0,Magnolia Pictures,"Eric Roux, Gilles de Maistre","What is the quest of Alain Ducasse, the little boy from Landes who became the most renowned chef and culinary mentor in the world? What can a man who seems to have everything still be searching for? With 23 restaurants across the globe and 18 Michelin stars, Alain Ducasse continues to create restaurants for our times, to build schools, to push the boundaries of his profession toward new horizons with his boundless curiosity. He relentlessly travels the world: for him, cooking is an infinite universe. This public, yet secretive man agreed to be followed for two years, thereby revealing to us his perpetually evolving universe.",6.5/10,13.0,9.0,4.0,,,,,,19,The Quest of Alain Ducasse,2018
tt3666024,7.5,24113,movie,The Red Turtle,La tortue rouge,0,2016,\N,80,"Animation,Fantasy",nm0240196,"nm0240196,nm0273863",2017,2015,771443560,The Red Turtle (La tortue rouge),Michaël Dudok De Wit,"Animation, Art House & International","Jan 20, 2017","May 2, 2017","$920,057",PG (for some thematic elements and peril),80.0,Studio Ghibli,"Michaël Dudok De Wit, Pascale Ferran","Through the story of a man shipwrecked on a tropical island inhabited by turtles, crabs and birds, The Red Turtle recounts the milestones in the life of a human being.",8.1/10,158.0,147.0,11.0,8.4/10,31.0,31.0,0.0,3.9/5,"6,396",The Red Turtle,2017
tt2717860,6.0,19314,movie,The Riot Club,The Riot Club,0,2014,\N,107,"Drama,Thriller",nm0771054,nm5529799,2015,2013,771373991,The Riot Club (Posh),Lone Scherfig,"Art House & International, Drama, Mystery & Suspense","Mar 27, 2015","Aug 18, 2015",,"R (for language, disturbing and violent behavior, sexual content, nudity and drug use)",107.0,IFC Films,Laura Wade,"Filthy. Rich. Spoiled. Rotten. A band of overprivileged rich boys run wild in this savagely funny satire of money, sex and power. In the elite realm of Oxford University, no society is more exclusive than The Riot Club, the ultra-selective fraternity for Britain's most privileged sons. When he's recruited to join, down-to-earth first-year student Miles (Max Irons) is at first amused-but he's about to get a taste of upper-crust entitlement at its ugliest when a hedonistic night of drinking and drugs spins out of control. The Hunger Games' Sam Claflin co-stars in this deliciously dark look at boys behaving badly from the Oscar(R)-nominated director of An Education. (C) IFC",5.5/10,66.0,43.0,23.0,5/10,17.0,8.0,9.0,3.1/5,"4,979",The Riot Club,2015
tt5186714,7.8,39709,movie,The Salesman,Forushande,0,2016,\N,124,"Drama,Thriller",nm1410815,nm1410815,2017,2015,771443983,The Salesman (Forushande),Asghar Farhadi,"Art House & International, Drama, Mystery & Suspense","Jan 27, 2017","May 2, 2017","$11,067",PG-13 (for mature thematic elements and a brief bloody image),125.0,Cohen Media Group,Asghar Farhadi,"Forced to leave their apartment due to a dangerous construction project in a neighboring building, a young Iranian couple moves to the center of Tehran where they become embroiled in a life-altering situation involving the previous tenant. Directed by Asghar Farhadi, who also helmed the Oscar-winning feature A Separation.",8/10,189.0,182.0,7.0,8.3/10,41.0,40.0,1.0,4/5,"7,286",The Salesman,2017
tt1305806,8.2,170029,movie,The Secret in Their Eyes,El secreto de sus ojos,0,2009,\N,129,"Drama,Mystery,Romance",nm0002728,"nm3160078,nm0002728",2010,2008,770815137,The Secret in Their Eyes (El Secreto de Sus Ojos),Juan José Campanella,"Art House & International, Drama, Mystery & Suspense, Romance","Apr 16, 2010","Sep 21, 2010","$6,390,014","R (for a rape scene, violent images, some graphic nudity and language)",129.0,Sony Pictures Classics,"Juan José Campanella, Eduardo Sacheri","Benjamin Esposito has spent his entire working life as a criminal court employee. Recently retired, and with time on his hands, he decides to write a novel. He does not decide to make up a story. There is no need to. He can draw on his own past as a civil servant for a true, moving and tragic story in which he was once very directly involved. In 1974 his court was assigned an investigation into the rape and murder of a beautiful young woman. -- (C) Sony Classics",7.8/10,136.0,124.0,12.0,7.3/10,36.0,32.0,4.0,4.2/5,"28,441",The Secret in Their Eyes,2010
tt3949658,5.9,2869,movie,The Similars,Los Parecidos,0,2015,\N,89,"Horror,Sci-Fi",nm3533685,nm3533685,2016,2014,771431295,The Similars (Los Parecidos),Isaac Ezban,"Art House & International, Science Fiction & Fantasy","Nov 15, 2016","Nov 15, 2016",,NR,89.0,Caminante Films,Isaac Ezban,"On the rainy night of October 2, 1968, eight people waiting in a remote bus station for a bus heading to Mexico City start experiencing a strange phenomenon. Threatened by paranoia and fear, the strangers show the best and worst of themselves as they try to unravel the mysterious condition that is invading each of them like a virus.",7.2/10,19.0,18.0,1.0,,,,,3.1/5,302,The Similars,2016
tt6410564,6.7,3489,movie,The Third Murder,Sandome no satsujin,0,2017,\N,124,"Crime,Drama,Mystery",nm0466153,nm0466153,2018,2016,771476578,The Third Murder (Sandome no satsujin),Hirokazu Koreeda,"Art House & International, Drama, Mystery & Suspense","Jul 20, 2018","Nov 13, 2018",,NR,124.0,Fuji IG Laboratory for Movies,Hirokazu Koreeda,"Leading attorney Shigemori takes on the defence of murder-robbery suspect Misumi who served jail time for another murder 30 years ago. Shigemori's chances of winning the case seem low - his client freely admits his guilt, despite facing the death penalty if he is convicted. As he digs deeper into the case, as he hears the testimonies of the victim's family and Misumi himself, the once confident Shigemori begins to doubt whether his client is the murderer after all.",7.1/10,74.0,63.0,11.0,6.4/10,16.0,9.0,7.0,3.5/5,219,The Third Murder,2018
tt4630550,6.5,5798,movie,The Unknown Girl,La fille inconnue,0,2016,\N,113,"Crime,Drama,Mystery","nm0201094,nm0201095","nm0201094,nm0201095",2017,2015,771442423,The Unknown Girl (La fille inconnue),"Jean-Pierre Dardenne, Luc Dardenne","Art House & International, Drama","Sep 8, 2017","Dec 12, 2017","$142,332",NR,107.0,Sundance Selects,"Jean-Pierre Dardenne, Luc Dardenne","The new film from acclaimed directors the Dardenne brothers (Two Days, One Night) is a searing saga of guilt and redemption. One evening after work hours, Jenny (Adèle Haenel), a young doctor, allows the door buzzer at the small clinic where she works to go unanswered. It's only later that she learns that the person ringing was an unidentified African woman found dead shortly after by the side of a road. Consumed by the thought that she is to blame, Jenny embarks on an obsessive crusade to discover who the anonymous woman was and to see to it that she is not forgotten. Shot through with low-key suspense and the heart-stopping realism that has become the directors' trademark, The Unknown Girl is both a gripping mystery and a profoundly human moral tale.",6.3/10,90.0,64.0,26.0,5.4/10,17.0,13.0,4.0,3.2/5,512,The Unknown Girl,2017
tt3616916,6.7,26961,movie,The Wave,Bølgen,0,2015,\N,105,"Action,Drama,Thriller",nm1012385,"nm5006328,nm0995943",2016,2014,771428923,The Wave (Bolgen),Roar Uthaug,"Action & Adventure, Art House & International, Drama, Mystery & Suspense","Mar 4, 2016","Jun 21, 2016","$121,475",R (for some language and disaster images),104.0,,"John Kåre Raake, Harald Rosenløw-Eeg","Nestled in Norway's Sunnmøre region, Geiranger is one of the most spectacular tourist draws on the planet. With the mountain Åkerneset overlooking the village - and constantly threatening to collapse into the fjord - it is also a place where cataclysm could strike at any moment. After putting in several years at Geiranger's warning center, geologist Kristian is moving on to a prestigious gig with an oil company. But the very day he's about to drive his family to their new life in the city, Kristian senses something isn't right. The substrata are shifting. No one wants to believe that this could be the big one, especially with tourist season at its peak, but when that mountain begins to crumble, every soul in Geiranger has ten minutes to get to high ground before a tsunami hits, consuming everything in its path.",6.7/10,103.0,86.0,17.0,6.8/10,29.0,26.0,3.0,3.5/5,"7,243",The Wave,2016
tt5974460,6.6,569,movie,The Women's Balcony,Ismach Hatani,0,2016,\N,96,"Comedy,Drama",nm1511403,nm3803131,2017,2015,771454346,The Women's Balcony (Ismach Hatani),Emil Ben-Shimon,"Art House & International, Comedy, Drama","Mar 3, 2017","Dec 5, 2017","$1,187,629",NR,96.0,Menemsha Films,Shlomit Nehama,"The women in an Orthodox Jewish community in Jerusalem are appalled when their synagogue gets a strict new rabbi who preaches rigid gender roles. The ladies soon decide to fight back against his ultratraditionalist beliefs, while raising money to repair the ""women's balcony"" in the synagogue. Evelin Hagoel, Igal Naor, Orna Banay, Einat Sarouf, and Avraham Aviv Alush star in this comedy-drama from director Emil Ben-Shimon.",7.3/10,46.0,44.0,2.0,7.6/10,12.0,11.0,1.0,3.9/5,"1,471",The Women's Balcony,2017
